politica;indicador;uf;codigo_ibge;nome_uf;valor_uf;valor_brasil;percentual_uf_brasil;ranking_brasil;formato;dt_referencia;dt_geracao;arquivo_origem
CAF;Mulheres em CAF ativo;MS;50;Mato Grosso do Sul;24963.0;3529596.0;0.7072480816501379;23;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;MG;31;Minas Gerais;252645.0;3529596.0;7.157901357549136;6;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;PA;15;Pará;170963.0;3529596.0;4.84369882558797;8;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;PB;25;Paraíba;190463.0;3529596.0;5.3961699865933666;7;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;PR;41;Paraná;99060.0;3529596.0;2.806553497907409;11;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;PE;26;Pernambuco;312730.0;3529596.0;8.860220829806018;3;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;PI;22;Piauí;254297.0;3529596.0;7.204705581035337;5;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;RJ;33;Rio de Janeiro;10336.0;3529596.0;0.29283804718727013;26;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;RN;24;Rio Grande do Norte;117361.0;3529596.0;3.3250547654745755;10;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;RS;43;Rio Grande do Sul;164565.0;3529596.0;4.662431621069381;9;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;RO;11;Rondônia;48726.0;3529596.0;1.3804979380076359;17;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;RR;14;Roraima;10593.0;3529596.0;0.30011933377077715;25;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;SC;42;Santa Catarina;72576.0;3529596.0;2.0562126656988506;13;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;SP;35;São Paulo;33325.0;3529596.0;0.9441590482310157;19;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;SE;28;Sergipe;57184.0;3529596.0;1.620128762611925;15;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Mulheres em CAF ativo;TO;17;Tocantins;28834.0;3529596.0;0.8169206900733115;21;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Homens em CAF ativo;AC;12;Acre;32882.0;3519584.0;0.9342581395983162;21;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Homens em CAF ativo;AL;27;Alagoas;82908.0;3519584.0;2.3556193004627817;13;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
CAF;Homens em CAF ativo;AP;16;Amapá;18199.0;3519584.0;0.5170781546910089;24;inteiro;2026_03;2026_04_10;caf_dap_ativos_ate_2026_03_gerado_em_20260410152650.xlsx
